X(cm)	Y(cm)	Z (cm)	Field_X(x,y,z)	Field_Y(x,y,z)	Field_Z(x,y,z)	Field_Strength(x,y,z)
21	5 	5	-0.00100276	0.0106741	-0.0212455	0.0237973
22	5 	5	-0.0010053	0.010594	-0.0204723	0.0230729
23	5 	5	-0.00102796	0.0103803	-0.0193328	0.0219673
24	5 	5	-0.00105495	0.0100087	-0.017831	0.0204751
25	5 	5	-0.00105699	0.00948924	-0.0161347	0.0187481
26	5 	5	-0.00102987	0.00886237	-0.0142726	0.0168318
27	5 	5	-0.000942963	0.00821067	-0.0124718	0.0149616
28	5 	5	-0.000809669	0.00765893	-0.0108764	0.0133271
29	5 	5	-0.000665654	0.00731215	-0.00951226	0.0120164
30	5 	5	-0.000506663	0.007188	-0.00846594	0.0111174
31	5 	5	-0.000387866	0.00723614	-0.00754167	0.0104589
32	5 	5	-0.000320505	0.0073848	-0.00669831	0.00997524
33	5 	5	-0.000956088	0.00752428	-0.00587061	0.00959129
34	5 	5	-0.00638124	0.00651168	-0.00332911	0.00970594
35	5 	5	-0.0192203	0.00096692	-0.00246428	0.0194018
36	5 	5	0.0330985	-0.00406729	-0.00880512	0.0344903
37	5 	5	-0.00130871	0.000918778	0.00263334	0.0030808
38	5 	5	-0.00488438	0.000580488	0.000133196	0.00492056
39	5 	5	0	0.000849766	-0.000697232	0.0010992
0	6 	5	0	0	0	0
1	6 	5	0.00808605	-0.000128881	0.000422776	0.00809812
2	6 	5	0.00439956	-0.000470581	0.00016197	0.00442762
3	6 	5	-0.0175495	1.3661e-05	0.00231465	0.0177014
4	6 	5	0.00799584	-0.000375706	-0.00133349	0.00811498
5	6 	5	0.0124046	-0.000681935	-0.00704312	0.0142809
6	6 	5	0.00086836	0.00181083	-0.0010712	0.00227609
7	6 	5	-0.00291373	0.00184496	0.00136313	0.00370835
8	6 	5	-0.00316182	0.00123684	0.00238076	0.00414667
9	6 	5	-0.00319005	0.000652951	0.00334467	0.00466794
10	6 	5	-0.00312124	8.51359e-05	0.00424299	0.00526804
11	6 	5	-0.002979	-0.000433009	0.00503423	0.00586561
12	6 	5	-0.00277925	-0.00085981	0.0056709	0.00637358
13	6 	5	-0.00251403	-0.00118614	0.00611002	0.00671264
14	6 	5	-0.00219281	-0.00142527	0.00634414	0.00686206
15	6 	5	-0.00184169	-0.00159218	0.00637427	0.00682335
16	6 	5	-0.00150445	-0.00169964	0.00626413	0.00666269
17	6 	5	-0.0012045	-0.0017639	0.00598568	0.00635536
18	6 	5	-0.000961393	-0.00180587	0.00557911	0.00594238
19	6 	5	-0.000801834	-0.00185107	0.00513039	0.00551274
20	6 	5	-0.000724103	-0.00192018	0.00464061	0.00507412
21	6 	5	-0.000737095	-0.00203624	0.00428083	0.0047974
22	6 	5	-0.000822021	-0.00220089	0.00405886	0.00468978
23	6 	5	-0.000956463	-0.00240941	0.00407883	0.00483291
24	6 	5	-0.00111503	-0.00263427	0.00442722	0.00527096
25	6 	5	-0.00125559	-0.00282982	0.0050021	0.00588263
26	6 	5	-0.00136955	-0.00294529	0.00585612	0.0066966
27	6 	5	-0.00140843	-0.00293745	0.00675002	0.007495
28	6 	5	-0.00136764	-0.00274658	0.0074769	0.00808196
29	6 	5	-0.00127217	-0.00231334	0.00778302	0.0082186
30	6 	5	-0.00112747	-0.00166455	0.00726116	0.00753435
31	6 	5	-0.00102525	-0.000891437	0.00594951	0.00610267
32	6 	5	-0.00104802	-6.72025e-05	0.00391682	0.00405516
33	6 	5	-0.00306092	0.00067055	0.00177589	0.00360176
34	6 	5	-0.0141111	0.000554379	0.00408004	0.0146996
35	6 	5	-0.0275278	-0.0012289	-0.002249	0.0276468
36	6 	5	0.0413227	-0.000428764	-0.0111954	0.0428145
37	6 	5	-0.0028327	0.000707448	0.0030195	0.00420024
38	6 	5	-0.00554523	-0.000213278	0.000140899	0.00555111
39	6 	5	0	0.000837168	-0.000817492	0.0011701
0	7 	5	0	0	0	0
1	7 	5	0.00760874	-0.00011257	0.000416435	0.00762096
2	7 	5	0.00470037	-0.000588245	0.000207005	0.00474156
3	7 	5	-0.0179059	-0.000260013	0.00254049	0.0180871
4	7 	5	0.00767857	0.000186874	-0.000672954	0.00771027
5	7 	5	0.0149379	-0.00207178	-0.00760864	0.0168915
6	7 	5	0.000885238	-0.00235943	0.0099241	0.0102391
7	7 	5	-0.00356443	-0.00291324	0.0256544	0.0260641
8	7 	5	-0.00379294	-0.00334647	0.0317284	0.0321291
9	7 	5	-0.00376321	-0.00374422	0.0365713	0.0369546
10	7 	5	-0.00362599	-0.00412204	0.0403902	0.0407616
11	7 	5	-0.00341076	-0.00442321	0.0432816	0.0436406
12	7 	5	-0.00312519	-0.00462094	0.0454116	0.045753
13	7 	5	-0.00276156	-0.0047311	0.0469395	0.0472581
14	7 	5	-0.00235214	-0.00477662	0.0479975	0.0482919
15	7 	5	-0.00193868	-0.00477272	0.0486367	0.0489088
16	7 	5	-0.00156585	-0.0047395	0.0489463	0.0492001
17	7 	5	-0.0012485	-0.00471355	0.048906	0.0491484
18	7 	5	-0.00100174	-0.0047262	0.0485841	0.0488237
19	7 	5	-0.000855293	-0.00480482	0.0481112	0.0483581
20	7 	5	-0.000805936	-0.00496454	0.0475038	0.0477693
21	7 	5	-0.000864079	-0.00521015	0.0469832	0.0472791
22	7 	5	-0.00100311	-0.00552014	0.0465749	0.0469116
23	7 	5	-0.00118523	-0.00586342	0.0464015	0.0467855
24	7 	5	-0.00136531	-0.00618683	0.0465706	0.0469996
25	7 	5	-0.00147818	-0.00642365	0.0469424	0.0474029
26	7 	5	-0.00151438	-0.00650016	0.0474994	0.047966
27	7 	5	-0.00143034	-0.00638542	0.0478049	0.0482506
28	7 	5	-0.0012267	-0.00606977	0.0473584	0.0477615
29	7 	5	-0.000949993	-0.00552356	0.0454577	0.0458019
30	7 	5	-0.00063838	-0.00478696	0.0410968	0.0413796
31	7 	5	-0.000412321	-0.00398288	0.0339141	0.0341497
32	7 	5	-0.000478203	-0.00320746	0.0241645	0.0243812
33	7 	5	-0.00355516	-0.00252037	0.0132525	0.0139506
34	7 	5	-0.0173009	-0.00207522	0.00836243	0.0193277
35	7 	5	-0.0292489	-0.00203032	-0.00310882	0.0294837
36	7 	5	0.0447933	0.000284293	-0.0113164	0.0462015
37	7 	5	-0.00426333	0.000956374	0.00303487	0.00531987
38	7 	5	-0.00565908	-0.000608293	0.00019556	0.00569504
39	7 	5	0	0.000894379	-0.000873835	0.0012504
0	8 	5	0	0	0	0
1	8 	5	0.00707262	-9.98768e-05	0.000371868	0.00708309
2	8 	5	0.00486415	-0.000628841	0.00016185	0.0049073
3	8 	5	-0.0173442	-0.000300614	0.00245249	0.0175194
4	8 	5	0.00544307	0.000188497	-0.000104683	0.00544734
5	8 	5	0.0146823	-0.00198799	-0.00829449	0.01698
6	8 	5	0.000331838	-0.00222075	0.0142938	0.0144691
7	8 	5	-0.00399316	-0.00266342	0.0387423	0.0390386
8	8 	5	-0.00417767	-0.00298918	0.0461411	0.0464262
9	8 	5	-0.00408472	-0.0032799	0.0525375	0.052798
10	8 	5	-0.00385992	-0.00355757	0.0575274	0.0577664
11	8 	5	-0.00354713	-0.00375569	0.0611539	0.0613717
12	8 	5	-0.00316682	-0.00386463	0.0637137	0.0639093
13	8 	5	-0.00272741	-0.00390364	0.0654565	0.0656295
14	8 	5	-0.00228377	-0.00388028	0.0665713	0.0667234
15	8 	5	-0.00187524	-0.00380738	0.0671306	0.0672647
16	8 	5	-0.00153118	-0.00371757	0.0672744	0.0673944
17	8 	5	-0.00125713	-0.00365905	0.067034	0.0671456
18	8 	5	-0.0010665	-0.00365741	0.0665264	0.0666354
19	8 	5	-0.000990246	-0.00373322	0.0659362	0.0660492
20	8 	5	-0.00101703	-0.00389842	0.0652912	0.0654154
21	8 	5	-0.00114942	-0.00415307	0.0648441	0.0649871
22	8 	5	-0.00134974	-0.00447767	0.0646227	0.0647917
23	8 	5	-0.00156696	-0.004844	0.064727	0.0649269
24	8 	5	-0.00174074	-0.00520628	0.065244	0.0654745
25	8 	5	-0.00178051	-0.00550963	0.0659589	0.0662126
26	8 	5	-0.00167306	-0.00566654	0.066765	0.0670259
27	8 	5	-0.00139411	-0.00563278	0.0670651	0.0673157
28	8 	5	-0.000964602	-0.00542278	0.0661699	0.0663987
29	8 	5	-0.000471981	-0.00502421	0.0632314	0.0634324
30	8 	5	-9.4043e-06	-0.00445718	0.0570053	0.0571793
31	8 	5	0.000281174	-0.00382893	0.046925	0.0470818
32	8 	5	0.000186147	-0.00322004	0.0338513	0.0340046
33	8 	5	-0.00330234	-0.00268837	0.0180625	0.0185576
34	8 	5	-0.0183769	-0.00235054	0.00906857	0.020627
35	8 	5	-0.0288233	-0.00227287	-0.00441258	0.0292476
36	8 	5	0.0465068	0.0002041	-0.0109187	0.0477718
37	8 	5	-0.00561933	0.00111169	0.00279287	0.00637282
38	8 	5	-0.00560123	-0.000782033	0.000182452	0.0056585
39	8 	5	0	0.000952622	-0.000925379	0.00132809
0	9 	5	0	0	0	0
1	9 	5	0.00654171	-9.20767e-05	0.000319819	0.00655017
2	9 	5	0.00500061	-0.000670867	0.000133885	0.00504719
3	9 	5	-0.0167281	-0.000336284	0.00245503	0.0169106
4	9 	5	0.0032537	0.000154843	0.000658217	0.00332322
5	9 	5	0.0144329	-0.00178133	-0.00857835	0.016884
6	9 	5	-0.000139339	-0.00185735	0.0179799	0.0180762
7	9 	5	-0.00433478	-0.00214293	0.0425367	0.0428107
8	9 	5	-0.00447252	-0.00232076	0.0510742	0.0513222
9	9 	5	-0.00431809	-0.00248052	0.0581361	0.058349
10	9 	5	-0.00400653	-0.00263436	0.0635358	0.0637164
11	9 	5	-0.00360771	-0.00270933	0.0673928	0.0675437
12	9 	5	-0.00315629	-0.0027148	0.0700712	0.0701948
13	9 	5	-0.00266424	-0.00266601	0.0717773	0.0718762
14	9 	5	-0.00219601	-0.00256024	0.0727206	0.0727988
15	9 	5	-0.00178273	-0.00242261	0.0730084	0.0730703
16	9 	5	-0.00144853	-0.00229682	0.0728421	0.0728927
17	9 	5	-0.00121018	-0.00222486	0.0723077	0.0723521
18	9 	5	-0.00108847	-0.00221695	0.0715514	0.071594
19	9 	5	-0.00111035	-0.00228949	0.0708007	0.0708464
20	9 	5	-0.00124479	-0.00245497	0.0700903	0.0701443
21	9 	5	-0.00147235	-0.00271108	0.0696965	0.0697647
22	9 	5	-0.00173833	-0.00304142	0.0696641	0.0697521
23	9 	5	-0.0019827	-0.00341772	0.0700718	0.0701831
24	9 	5	-0.00214521	-0.00380028	0.0709922	0.0711262
25	9 	5	-0.00212121	-0.00415848	0.0721485	0.0722994
26	9 	5	-0.00189042	-0.00440967	0.0733703	0.073527
27	9 	5	-0.00145055	-0.00448763	0.0739525	0.0741027
28	9 	5	-0.000837142	-0.00440815	0.0730132	0.0731509
29	9 	5	-0.000158358	-0.00417737	0.0696549	0.0697802
30	9 	5	0.000443379	-0.0037975	0.0626542	0.0627708
31	9 	5	0.000804395	-0.00335778	0.0513811	0.0514969
32	9 	5	0.000688772	-0.00294292	0.0367368	0.0368609
33	9 	5	-0.00313404	-0.0025925	0.0204135	0.0208147
34	9 	5	-0.0192953	-0.00238861	0.00996555	0.0218478
35	9 	5	-0.027541	-0.00245638	-0.00554286	0.0282005
36	9 	5	0.0471998	2.05053e-05	-0.00999453	0.0482464
37	9 	5	-0.00656197	0.0012376	0.00258078	0.00715901
38	9 	5	-0.00555726	-0.000931837	0.000169211	0.00563738
39	9 	5	0	0.000994215	-0.000978473	0.00139495
0	10 	5	0	0	0	0
1	10 	5	0.00596032	-6.48361e-05	0.000307013	0.00596858
2	10 	5	0.00502943	-0.000680377	0.000164333	0.0050779
3	10 	5	-0.0161888	-0.000330465	0.00248287	0.0163814
4	10 	5	0.00121228	0.000159553	0.00132117	0.00180016
5	10 	5	0.0142861	-0.00148691	-0.00904004	0.0169714
6	10 	5	-0.000474932	-0.00144431	0.0196387	0.0196975
7	10 	5	-0.00453125	-0.00156894	0.0416115	0.0418869
8	10 	5	-0.00462036	-0.001592	0.0500986	0.0503364
9	10 	5	-0.00440691	-0.00161323	0.0570045	0.0571974
10	10 	5	-0.00402621	-0.00163121	0.062249	0.0624004
11	10 	5	-0.00357055	-0.0015822	0.0660343	0.0661497
12	10 	5	-0.00306954	-0.00148982	0.0686268	0.0687115
13	10 	5	-0.00252937	-0.00135575	0.0700967	0.0701554
14	10 	5	-0.00202984	-0.0011733	0.0707151	0.070754
15	10 	5	-0.00160334	-0.00098113	0.0706311	0.0706561
16	10 	5	-0.00127805	-0.000820847	0.0700732	0.0700896
17	10 	5	-0.00108661	-0.000719114	0.069172	0.0691842
18	10 	5	-0.00105002	-0.000680969	0.0680986	0.0681101
19	10 	5	-0.00118462	-0.0007326	0.0671357	0.0671502
20	10 	5	-0.00144141	-0.000892455	0.0663421	0.0663638
21	10 	5	-0.0017798	-0.00115761	0.0660112	0.0660453
22	10 	5	-0.00212702	-0.0015133	0.0662064	0.0662578
23	10 	5	-0.00240949	-0.00192422	0.0669706	0.0670415
24	10 	5	-0.00257069	-0.00234144	0.0683483	0.0684367
25	10 	5	-0.00250046	-0.00274922	0.0699955	0.070094
26	10 	5	-0.00216564	-0.00308567	0.0716905	0.0717895
27	10 	5	-0.00158969	-0.00327266	0.0727238	0.0728148
28	10 	5	-0.00083331	-0.0033138	0.0720596	0.0721406
29	10 	5	-9.51029e-06	-0.00323603	0.0687519	0.068828
30	10 	5	0.000706918	-0.00303292	0.061774	0.0618524
31	10 	5	0.00111836	-0.00276595	0.0505318	0.0506198
32	10 	5	0.000972867	-0.00252935	0.0358516	0.0359539
33	10 	5	-0.00307602	-0.00234947	0.0202517	0.0206182
34	10 	5	-0.0201799	-0.00226677	0.010315	0.0227765
35	10 	5	-0.0253655	-0.00254264	-0.00706761	0.0264542
36	10 	5	0.0469923	-0.000222742	-0.00886146	0.047821
37	10 	5	-0.00702487	0.00137243	0.00235252	0.00753437
38	10 	5	-0.00549346	-0.00105045	0.000175831	0.00559575
39	10 	5	0	0.00103232	-0.000993041	0.00143241
0	11 	5	0	0	0	0
1	11 	5	0.00538274	-3.06119e-05	0.000262694	0.00538923
2	11 	5	0.005075	-0.000670299	0.000101172	0.00512008
3	11 	5	-0.0155691	-0.000312342	0.00235372	0.0157491
4	11 	5	-0.000444389	0.000153332	0.00177659	0.00183773
5	11 	5	0.0143686	-0.00120593	-0.0096437	0.0173468
6	11 	5	-0.000561685	-0.00106939	0.0199839	0.0200204
7	11 	5	-0.0045125	-0.00105254	0.0394731	0.0397442
8	11 	5	-0.00458986	-0.000949813	0.0472692	0.047501
9	11 	5	-0.0043454	-0.000858576	0.0536013	0.053784
10	11 	5	-0.00392037	-0.000771236	0.0584113	0.0585478
11	11 	5	-0.00341877	-0.000639144	0.0618798	0.0619775
12	11 	5	-0.00286219	-0.000476932	0.0640986	0.0641642
13	11 	5	-0.00226658	-0.000267882	0.0650779	0.0651179
14	11 	5	-0.00173864	-1.31703e-05	0.0652014	0.0652245
15	11 	5	-0.00131326	0.000237557	0.0645983	0.0646121
16	11 	5	-0.00102055	0.000450158	0.0634835	0.0634933
17	11 	5	-0.000903158	0.000605943	0.0620586	0.0620681
18	11 	5	-0.000972004	0.000690972	0.0605407	0.0605525
19	11 	5	-0.00123079	0.000667041	0.0592849	0.0593014
20	11 	5	-0.00162161	0.00051575	0.0583923	0.0584171
21	11 	5	-0.00209037	0.000242382	0.0581613	0.0581993
22	11 	5	-0.0025502	-0.000141941	0.0586724	0.0587279
23	11 	5	-0.00290738	-0.000600689	0.05992	0.0599935
24	11 	5	-0.00310479	-0.00107215	0.0619147	0.0620018
25	11 	5	-0.00303437	-0.00153867	0.0642355	0.0643255
26	11 	5	-0.00264062	-0.00195942	0.0665581	0.0666392
27	11 	5	-0.00196162	-0.00225465	0.0682344	0.0682998
28	11 	5	-0.00109736	-0.00240073	0.0681639	0.068215
29	11 	5	-0.000167258	-0.00243615	0.065276	0.0653216
30	11 	5	0.000645597	-0.00236686	0.058739	0.0587902
31	11 	5	0.00110539	-0.00223042	0.0481049	0.0481692
32	11 	5	0.000929969	-0.00212353	0.0340938	0.0341726
33	11 	5	-0.00326628	-0.00206979	0.019425	0.0198062
34	11 	5	-0.0212774	-0.0020874	0.0105915	0.0238593
35	11 	5	-0.0225486	-0.00258912	-0.00880322	0.0243442
36	11 	5	0.0457933	-0.000577395	-0.00760787	0.0464245
37	11 	5	-0.00718645	0.00147596	0.00202109	0.00760975
38	11 	5	-0.00547678	-0.00115966	0.000115858	0.0055994
39	11 	5	0	0.00105521	-0.00101864	0.00146667
0	12 	5	0	0	0	0
1	12 	5	0.00483788	-1.11091e-05	0.000211984	0.00484253
2	12 	5	0.00513039	-0.000674408	8.03291e-05	0.00517515
3	12 	5	-0.0149479	-0.000315933	0.00235896	0.0151362
4	12 	5	-0.00182446	0.000119348	0.00240711	0.00302276
5	12 	5	0.0144908	-0.000967491	-0.0100484	0.0176604
6	12 	5	-0.000591524	-0.000719792	0.0199339	0.0199556
7	12 	5	-0.00444261	-0.00059413	0.0375354	0.037802
8	12 	5	-0.00449445	-0.000416235	0.0442886	0.044518
9	12 	5	-0.00419847	-0.000259459	0.0497298	0.0499074
10	12 	5	-0.00371327	-0.000114092	0.0537961	0.0539242
11	12 	5	-0.00315221	6.45184e-05	0.0565966	0.0566844
12	12 	5	-0.00253598	0.00028569	0.0581275	0.0581835
13	12 	5	-0.00189433	0.000564409	0.058416	0.0584494
14	12 	5	-0.00134963	0.000878001	0.057877	0.0578994
15	12 	5	-0.000934384	0.00117519	0.0565509	0.0565709
16	12 	5	-0.000685328	0.00143076	0.0546773	0.0547003
17	12 	5	-0.000656986	0.00162761	0.0525821	0.0526114
18	12 	5	-0.000847271	0.00174156	0.050526	0.0505631
19	12 	5	-0.00124648	0.00173203	0.0489239	0.0489704
20	12 	5	-0.00178883	0.00158914	0.0479207	0.0479804
21	12 	5	-0.00240485	0.00132146	0.047802	0.0478807
22	12 	5	-0.00299528	0.000935238	0.0486675	0.0487686
23	12 	5	-0.00344196	0.000458262	0.0504584	0.0505777
24	12 	5	-0.00368054	-4.56814e-05	0.0531598	0.0532871
25	12 	5	-0.00361996	-0.000549277	0.0563158	0.0564347
26	12 	5	-0.00319023	-0.00102694	0.0594389	0.0595333
27	12 	5	-0.00242677	-0.00141387	0.0619236	0.0619872
28	12 	5	-0.00146833	-0.00165682	0.0627298	0.0627689
29	12 	5	-0.000454277	-0.00177644	0.0606367	0.0606644
30	12 	5	0.000444587	-0.00179424	0.054859	0.0548901
31	12 	5	0.000980267	-0.0017383	0.045117	0.0451611
32	12 	5	0.00082323	-0.0017011	0.0321088	0.0321644
33	12 	5	-0.00347808	-0.0017127	0.0185149	0.0189164
34	12 	5	-0.0224155	-0.00180501	0.0108159	0.0249538
35	12 	5	-0.0189885	-0.00253534	-0.0106018	0.021895
36	12 	5	0.0438875	-0.00100773	-0.00608206	0.0443184
37	12 	5	-0.00703719	0.00154585	0.00180383	0.00742735
38	12 	5	-0.00549745	-0.00126395	8.57024e-05	0.00564153
39	12 	5	0	0.00105867	-0.00103648	0.00148158
0	13 	5	0	0	0	0
1	13 	5	0.00429439	1.72591e-06	0.000175013	0.00429796
2	13 	5	0.00512754	-0.000666679	8.01053e-05	0.00517132
3	13 	5	-0.0143729	-0.000293487	0.00232023	0.0145619
4	13 	5	-0.00292866	0.000118012	0.00282587	0.00407142
5	13 	5	0.0147222	-0.000751896	-0.0107726	0.0182581
6	13 	5	-0.00048913	-0.000391861	0.0194574	0.0194675
7	13 	5	-0.00423031	-0.000227713	0.0358837	0.036133
8	13 	5	-0.00424438	-5.35016e-05	0.041677	0.0418926
9	13 	5	-0.00390367	0.000101738	0.0462711	0.0464355
10	13 	5	-0.00337915	0.000246024	0.0495813	0.0496969
11	13 	5	-0.00277968	0.000429546	0.0516587	0.0517352
12	13 	5	-0.00212115	0.000678033	0.0524735	0.0525208
13	13 	5	-0.00144276	0.000983338	0.0520234	0.0520527
14	13 	5	-0.000881514	0.00130974	0.050675	0.0506996
15	13 	5	-0.00048065	0.00161741	0.0484624	0.0484918
16	13 	5	-0.000288572	0.00188549	0.0457348	0.0457746
17	13 	5	-0.000363503	0.00209657	0.042929	0.0429817
18	13 	5	-0.000685529	0.00221978	0.0403135	0.0403804
19	13 	5	-0.00123307	0.0022167	0.0383572	0.0384409
20	13 	5	-0.00193465	0.00208507	0.0372656	0.0373739
21	13 	5	-0.00270534	0.00183364	0.0373037	0.0374466
22	13 	5	-0.00344026	0.00146612	0.0385963	0.038777
23	13 	5	-0.00399995	0.00100112	0.0410145	0.0412212
24	13 	5	-0.00429791	0.000496607	0.044482	0.0446919
25	13 	5	-0.00426056	-7.80973e-06	0.0485656	0.0487522
26	13 	5	-0.00382072	-0.000485724	0.0526072	0.052748
27	13 	5	-0.00300327	-0.000899741	0.0559391	0.0560269
28	13 	5	-0.00197204	-0.0011962	0.0576458	0.0576919
29	13 	5	-0.00090731	-0.00136317	0.0564546	0.0564784
30	13 	5	1.76189e-05	-0.00142012	0.0515161	0.0515357
31	13 	5	0.000572215	-0.00139264	0.0426259	0.0426524
32	13 	5	0.000420226	-0.00136122	0.0304946	0.0305279
33	13 	5	-0.00394727	-0.00136024	0.0176932	0.0181791
34	13 	5	-0.0237824	-0.00146475	0.0106606	0.0261036
35	13 	5	-0.0148893	-0.0023648	-0.0128021	0.0197782
36	13 	5	0.041444	-0.00146784	-0.00463921	0.0417287
37	13 	5	-0.006612	0.00160115	0.0015881	0.006986
38	13 	5	-0.00553102	-0.00134968	6.72465e-05	0.00569371
39	13 	5	0	0.00104708	-0.0010308	0.00146933
0	14 	5	0	0	0	0
1	14 	5	0.00375985	1.34386e-05	0.000144105	0.00376263
2	14 	5	0.00510696	-0.00064743	6.89329e-05	0.0051483
3	14 	5	-0.0137637	-0.000278036	0.00224329	0.0139481
4	14 	5	-0.00374114	8.90317e-05	0.00320271	0.00492559
5	14 	5	0.015082	-0.000661586	-0.0114169	0.0189275
6	14 	5	-0.000351241	-0.000193793	0.019371	0.0193752
7	14 	5	-0.00403205	-5.35417e-05	0.0352641	0.0354939
8	14 	5	-0.00402904	4.99829e-05	0.0402695	0.0404706
9	14 	5	-0.003664	0.000140297	0.0440712	0.0442235
10	14 	5	-0.00310817	0.000220663	0.0465922	0.0466963
11	14 	5	-0.00245755	0.000351651	0.0478591	0.0479235
12	14 	5	-0.00173242	0.000564042	0.0478316	0.0478663
13	14 	5	-0.000996329	0.00082976	0.0464425	0.0464606
14	14 	5	-0.000413647	0.00112121	0.0440695	0.0440857
15	14 	5	-4.09812e-05	0.0014083	0.0408509	0.0408752
16	14 	5	7.94415e-05	0.00166575	0.0371899	0.0372273
17	14 	5	-9.94435e-05	0.00187913	0.0335549	0.0336076
18	14 	5	-0.00054391	0.00201064	0.0302476	0.0303192
19	14 	5	-0.00122703	0.00202127	0.0278355	0.0279358
20	14 	5	-0.0020746	0.0019127	0.0266179	0.026767
21	14 	5	-0.00298587	0.00169146	0.0268331	0.0270516
22	14 	5	-0.00385575	0.00136057	0.0286342	0.0289247
23	14 	5	-0.00453637	0.000933522	0.0318206	0.0321559
24	14 	5	-0.0049103	0.000459006	0.0361752	0.0365098
25	14 	5	-0.00490461	-1.98559e-05	0.0412995	0.0415897
26	14 	5	-0.00446147	-0.000458194	0.0464372	0.0466533
27	14 	5	-0.00359617	-0.000827261	0.0507643	0.0508982
28	14 	5	-0.00247372	-0.00109954	0.0534113	0.0534799
29	14 	5	-0.00131307	-0.00124542	0.0531491	0.0531799
30	14 	5	-0.00031814	-0.00127201	0.0490792	0.0490967
31	14 	5	0.000287744	-0.00120891	0.0410148	0.0410336
32	14 	5	0.000157174	-0.00112729	0.0297125	0.0297343
33	14 	5	-0.00439075	-0.00106142	0.0176307	0.0182002
34	14 	5	-0.0252943	-0.00113412	0.0107737	0.0275166
35	14 	5	-0.0104531	-0.00212539	-0.0148903	0.0183168
36	14 	5	0.0385701	-0.0019711	-0.00320669	0.0387534
37	14 	5	-0.00603502	0.00161686	0.00136008	0.00639418
38	14 	5	-0.00558673	-0.00141918	1.79295e-05	0.00576419
39	14 	5	0	0.00102547	-0.0010154	0.00144313
0	15 	5	0	0	0	0
1	15 	5	0.00325119	2.40691e-05	0.000107574	0.00325306
2	15 	5	0.00507897	-0.000625133	4.52661e-05	0.0051175
3	15 	5	-0.0131643	-0.000277031	0.00216804	0.0133445
4	15 	5	-0.00446387	6.47141e-05	0.00356929	0.00571578
5	15 	5	0.0154408	-0.00065777	-0.0120816	0.0196167
6	15 	5	-0.000321066	-0.000101173	0.0194766	0.0194795
7	15 	5	-0.00393978	-6.92237e-05	0.0351808	0.0354008
8	15 	5	-0.00387468	-0.000134428	0.0395309	0.0397205
9	15 	5	-0.00344678	-0.00020769	0.04265	0.0427896
10	15 	5	-0.0028214	-0.000282773	0.0444729	0.0445632
11	15 	5	-0.00208582	-0.00028643	0.0449892	0.0450385
12	15 	5	-0.00128109	-0.000191572	0.0441375	0.0441565
13	15 	5	-0.000501289	-3.3414e-05	0.0418124	0.0418154
14	15 	5	7.81864e-05	0.000174759	0.0384562	0.0384567
15	15 	5	0.000410162	0.000399269	0.0342728	0.0342775
16	15 	5	0.000467364	0.000612052	0.0296136	0.0296236
17	15 	5	0.000198551	0.000805682	0.025031	0.0250448
18	15 	5	-0.000366746	0.000929439	0.0209728	0.0209966
19	15 	5	-0.00119377	0.000944878	0.0181034	0.0181673
20	15 	5	-0.00219847	0.000860783	0.0167989	0.016964
21	15 	5	-0.0032575	0.000683213	0.0172426	0.0175609
22	15 	5	-0.00425671	0.000414128	0.0195954	0.0200566
23	15 	5	-0.00504927	6.39956e-05	0.0236239	0.0241576
24	15 	5	-0.00549745	-0.000324409	0.028925	0.0294446
25	15 	5	-0.00552292	-0.000722504	0.0350693	0.0355088
26	15 	5	-0.00507998	-0.00107752	0.0412908	0.0416161
27	15 	5	-0.00418727	-0.0013423	0.0466423	0.0468491
28	15 	5	-0.00300152	-0.00151113	0.0502013	0.0503137
29	15 	5	-0.00175985	-0.00155348	0.0507795	0.0508337
30	15 	5	-0.000698553	-0.0014603	0.0474589	0.0474865
31	15 	5	-3.56522e-05	-0.0012633	0.0400405	0.0400605
32	15 	5	-0.000114669	-0.00103062	0.0293534	0.0293717
33	15 	5	-0.00488433	-0.000807135	0.0177916	0.0184675
34	15 	5	-0.0269539	-0.00077801	0.0107856	0.0290422
35	15 	5	-0.00582151	-0.00176406	-0.0169507	0.0180091
36	15 	5	0.0355298	-0.0024581	-0.00189191	0.035665
37	15 	5	-0.0053504	0.00158436	0.001174	0.00570222
38	15 	5	-0.005657	-0.00148488	-2.96075e-05	0.00584871
39	15 	5	0	0.000990791	-0.000982763	0.00139552
0	16 	5	0	0	0	0
1	16 	5	0.0027787	2.93872e-05	7.12855e-05	0.00277977
2	16 	5	0.00503332	-0.000603795	3.01081e-05	0.0050695
3	16 	5	-0.0126017	-0.00027504	0.00210324	0.012779
4	16 	5	-0.00520699	7.07618e-05	0.0038867	0.00649802
5	16 	5	0.0158672	-0.00078486	-0.0128086	0.020407
6	16 	5	-0.000330726	-0.000253085	0.0199312	0.0199355
7	16 	5	-0.00391309	-0.000466934	0.035957	0.0361724
8	16 	5	-0.0037916	-0.000813397	0.0400653	0.0402525
9	16 	5	-0.00331914	-0.00113891	0.0428489	0.0429923
10	16 	5	-0.00263661	-0.0014386	0.0442331	0.044335
11	16 	5	-0.00182299	-0.00163934	0.0441605	0.0442285
12	16 	5	-0.000948127	-0.00172683	0.0425749	0.0426204
13	16 	5	-0.000129761	-0.00173173	0.0393883	0.0394266
